interval_begin,interval_end,interval_id,edge_CO2_abs,edge_CO2_normed,edge_CO2_perVeh,edge_CO_abs,edge_CO_normed,edge_CO_perVeh,edge_HC_abs,edge_HC_normed,edge_HC_perVeh,edge_NOx_abs,edge_NOx_normed,edge_NOx_perVeh,edge_PMx_abs,edge_PMx_normed,edge_PMx_perVeh,edge_electricity_abs,edge_electricity_normed,edge_electricity_perVeh,edge_fuel_abs,edge_fuel_normed,edge_fuel_perVeh,edge_id,edge_sampledSeconds,edge_traveltime
1278.00,1279.00,em1,13336.339272,48515.381344,99042.079427,34.127949,124.151796,253.450590,2.645853,9.625173,19.649379,23.292034,84.732539,172.977861,0.866769,3.153162,6.437045,0,0,0,5.316999,19.342357,39.486597,3to5,10.39,77.16
1278.00,1279.00,em1,20186.317133,73434.460065,89659.318155,36.368114,132.301142,161.532204,3.868685,14.073632,17.183108,34.819831,126.668745,154.655366,1.296366,4.715964,5.757925,0,0,0,8.047983,29.277222,35.745830,4to5,17.61,78.20
1278.00,1279.00,em1,936.539494,33715421.788362,18.363519,1.626683,58560.593195,0.031896,0.178935,6441.658721,0.003509,1.611918,58029.064669,0.031606,0.058939,2121.821894,0.001156,0,0,0,0.373384,13441.834906,0.007321,5to-5,0.40,7.810822e-003
1279.00,1280.00,em1,2538.208037,91375489.331220,78.058551,40.656781,1463644.116739,1.250335,0.933170,33594.136115,0.028698,5.483618,197410.241595,0.168640,0.339437,12219.734947,0.010439,0,0,0,1.011944,36429.980596,0.031121,-1to0,0.77,0.02
1279.00,1280.00,em1,27061.820626,98788.803403,153754.338530,221.492390,808.554917,1258.430330,7.005947,25.575113,39.804962,52.119211,190.260460,296.120311,2.357759,8.606967,13.395835,0,0,0,10.789137,39.385596,61.299521,0to1,14.00,79.54
1279.00,1280.00,em1,26978.191852,98483.517717,133098.450169,153.482983,560.287516,757.217063,6.258721,22.847375,30.877758,49.683760,181.369881,245.117667,2.009495,7.335632,9.913956,0,0,0,10.755799,39.263895,53.064347,0to2,15.77,77.82
1279.00,1280.00,em1,5161.822005,23409.623605,64640.960049,16.598281,75.275649,207.858541,1.062968,4.820717,13.311439,9.103964,41.287817,114.007990,0.338212,1.533841,4.235392,0,0,0,2.057941,9.333066,25.771383,1to3,5.00,62.61
1279.00,1280.00,em1,15665.416857,71044.974409,58070.390059,59.907001,271.687081,222.070243,3.317343,15.044641,12.297115,27.889024,126.480835,103.382279,1.077881,4.888349,3.995614,0,0,0,6.245566,28.324564,23.151792,2to4,17.00,63.02
1279.00,1280.00,em1,12635.782004,45966.870668,89402.790963,37.459531,136.271534,265.039914,2.559046,9.309384,18.106191,22.260278,80.979186,157.499632,0.849500,3.090340,6.010525,0,0,0,5.037697,18.326304,35.643555,3to5,11.00,77.83
1279.00,1280.00,em1,23866.546389,86822.521220,109678.111354,135.447512,492.735491,622.445620,5.506722,20.032539,25.306004,44.028824,160.169528,202.333347,1.799318,6.545619,8.268720,0,0,0,9.515233,34.614832,43.727012,4to5,17.00,78.12
1280.00,1281.00,em1,24569.482054,89690.555782,137105.353349,207.408068,757.140294,1157.401542,6.415929,23.421259,35.802877,47.494563,173.378248,265.034437,2.135140,7.794298,11.914743,0,0,0,9.795479,35.758263,54.661822,0to1,14.00,78.12
1280.00,1281.00,em1,29339.274830,107102.618603,146682.296548,184.618763,673.948251,923.005231,7.034550,25.679526,35.169372,54.563670,199.183925,272.792168,2.319737,8.468167,11.597571,0,0,0,11.697125,42.700195,58.480015,0to2,16.00,79.99
1280.00,1281.00,em1,7892.659303,35794.373255,98504.134195,28.849560,130.837005,360.056196,1.668482,7.566814,20.823452,14.018406,63.575536,174.956357,0.528248,2.395680,6.592780,0,0,0,3.146685,14.270679,39.272120,1to3,5.00,62.40
1280.00,1281.00,em1,33943.964697,153940.882982,118101.503118,134.231491,608.759597,467.032682,7.191401,32.614065,25.021099,60.696207,275.266245,211.180790,2.392743,10.851444,8.325091,0,0,0,13.532949,61.373920,47.085297,2to4,17.84,62.09
1280.00,1281.00,em1,14495.527123,52732.313707,101853.260368,74.320360,270.365094,522.214263,3.267778,11.887633,22.961143,26.438599,96.179221,185.771619,1.041594,3.789145,7.318790,0,0,0,5.779149,21.023581,40.607364,3to5,11.00,77.29
1280.00,1281.00,em1,30117.667298,109563.058075,136479.457542,178.073401,647.801378,806.946996,7.045907,25.631836,31.928819,55.617674,202.327838,252.033797,2.252765,8.195185,10.208500,0,0,0,12.007460,43.681139,54.412302,4to5,17.00,77.04
1281.00,1282.00,em1,1978.209212,71215531.641232,85.611006,29.067625,1046434.500579,1.257960,0.777924,28005.278918,0.033666,4.008089,144291.219716,0.173458,0.227832,8201.959087,0.009860,0,0,0,0.788681,28392.519794,0.034132,-1to0,1.00,0.04
1281.00,1282.00,em1,23783.028974,86819.619646,131943.457582,138.152329,504.323172,766.441311,5.541914,20.230680,30.745422,43.975434,160.531717,243.966857,1.821022,6.647615,10.102662,0,0,0,9.481935,34.613673,52.603867,0to1,14.00,77.67
1281.00,1282.00,em1,27905.839839,101869.883913,136424.959033,191.132496,697.726544,934.400939,6.819329,24.893867,33.338065,52.348275,191.096655,255.918161,2.221753,8.110480,10.861619,0,0,0,11.125636,40.613983,54.390569,0to2,16.00,78.22
1281.00,1282.00,em1,4575.126905,20748.874855,57902.689062,8.063667,36.569919,102.053565,0.856594,3.884779,10.841028,7.837881,35.545947,99.196025,0.291059,1.319997,3.683638,0,0,0,1.824035,8.272267,23.084937,1to3,5.00,63.28
1281.00,1282.00,em1,19962.646906,90533.546061,72996.110926,96.107023,435.859513,351.428291,4.428145,20.082291,16.192110,36.221196,164.268461,132.447688,1.411822,6.402819,5.162516,0,0,0,7.958808,36.094365,29.102453,2to4,17.00,62.16
1281.00,1282.00,em1,11580.417500,42127.630355,82317.560735,60.705921,220.838032,431.518410,2.622337,9.539626,18.640468,21.205781,77.143099,150.737928,0.857747,3.120342,6.097160,0,0,0,4.616938,16.795652,32.818773,3to5,11.00,78.19
1281.00,1282.00,em1,20527.376094,74675.175766,90637.771957,84.198106,306.298688,371.773221,4.397459,15.997222,19.416795,36.778590,133.794386,162.394328,1.409163,5.126301,6.222101,0,0,0,8.183957,29.771873,36.135921,4to5,17.55,77.51
1282.00,1283.00,em1,1709.180880,61530511.666961,63.554743,23.936013,861696.467769,0.890045,0.609815,21953.344200,0.022676,3.521118,126760.243227,0.130930,0.197747,7118.876078,0.007353,0,0,0,0.681424,24531.254922,0.025338,-1to0,0.63,0.02
1282.00,1283.00,em1,17779.414448,64903.507520,98604.952238,101.874279,371.890653,564.996585,4.126952,15.065380,22.888148,32.726727,119.468467,181.503017,1.323022,4.829672,7.337501,0,0,0,7.088384,25.876050,39.312308,0to1,14.00,77.64
1282.00,1283.00,em1,17596.176819,64234.601083,88925.586486,128.246025,468.160348,648.115390,4.398804,16.057773,22.230183,33.326638,121.658435,168.422431,1.454280,5.308830,7.349479,0,0,0,7.015329,25.609362,35.453284,0to2,15.53,78.46
1282.00,1283.00,em1,11061.215570,50164.242949,137233.025140,54.022385,244.999476,670.238747,2.444372,11.085586,30.326552,20.048453,90.922688,248.734852,0.803805,3.645376,9.972561,0,0,0,4.409940,19.999729,54.712743,1to3,5.00,62.03
1282.00,1283.00,em1,13951.793140,63273.438275,51372.078197,25.943874,117.659294,95.528275,2.621757,11.890056,9.653607,24.004237,108.862752,88.386311,0.905303,4.105684,3.333429,0,0,0,5.562372,25.226175,20.481281,2to4,17.04,62.75
1282.00,1283.00,em1,19080.980367,69413.428983,134428.009517,124.608981,453.306723,877.886619,4.585584,16.681593,32.306044,35.620274,129.580625,250.949502,1.453902,5.289053,10.242929,0,0,0,7.607299,27.674087,53.594419,3to5,11.00,77.50
1282.00,1283.00,em1,28565.976093,103918.263878,128974.795417,143.208434,520.968433,646.583137,6.356491,23.123856,28.699427,52.143700,189.690099,235.427737,2.124294,7.727828,9.591144,0,0,0,11.388826,41.430651,51.420314,4to5,17.06,77.03
1282.00,1283.00,em1,1849.674335,66588276.052351,36.268124,21.890790,788068.423901,0.429231,0.540844,19470.390831,0.010605,3.794992,136619.695528,0.074412,0.188298,6778.734445,0.003692,0,0,0,0.737437,26547.729981,0.014460,5to-5,0.38,7.470268e-003
1283.00,1284.00,em1,2190.133619,78844810.285509,88.771219,33.636112,1210900.045640,1.363350,0.856274,30825.877843,0.034707,4.537208,163339.470429,0.183904,0.268246,9656.854546,0.010873,0,0,0,0.873172,31434.193799,0.035392,-1to0,1.00,0.04
1283.00,1284.00,em1,27745.293522,101283.811796,148294.376664,150.877789,550.777291,806.418850,6.406725,23.387663,34.242973,50.821121,185.521804,271.631169,2.073508,7.569314,11.082588,0,0,0,11.061630,40.380329,59.122733,0to1,14.83,79.27
1283.00,1284.00,em1,30423.349752,111060.019174,155757.474322,235.521098,859.766524,1205.790015,7.635600,27.873652,39.091742,58.398170,213.181714,298.979288,2.641097,9.641288,13.521541,0,0,0,12.129330,44.277950,62.098150,0to2,15.00,76.80
1283.00,1284.00,em1,12548.856946,56910.915854,152423.869863,80.806304,366.468499,981.508485,2.976019,13.496686,36.148024,23.462456,106.405696,284.985186,0.985381,4.468849,11.968869,0,0,0,5.003040,22.689525,60.769101,1to3,5.00,60.73
1283.00,1284.00,em1,36563.526997,165820.984115,127284.363018,219.226303,994.223595,763.167084,8.565001,38.843542,29.816344,67.659580,306.846166,235.535442,2.745038,12.449152,9.555982,0,0,0,14.577327,66.110327,50.746357,2to4,17.71,61.64
1283.00,1284.00,em1,15428.656046,56126.881333,111376.355473,94.641874,344.291375,683.200593,3.633778,13.219080,26.231511,28.666470,104.283843,206.937462,1.177436,4.283317,8.499675,0,0,0,6.151173,22.376942,44.404075,3to5,11.00,79.41
1283.00,1284.00,em1,24730.000661,89963.624068,111871.631503,113.674498,413.528892,514.231749,5.407143,19.670285,24.460407,44.684437,162.554540,202.139940,1.775568,6.459220,8.032174,0,0,0,9.859480,35.867145,44.601539,4to5,17.00,76.90
1284.00,1285.00,em1,1258.260163,45297365.865033,49.677963,13.349219,480571.870086,0.527047,0.437954,15766.352202,0.017291,2.362883,85063.803756,0.093290,0.109931,3957.522533,0.004340,0,0,0,0.501649,18059.353565,0.019806,-1to0,0.67,0.03
1284.00,1285.00,em1,23073.568678,84229.744610,121184.067924,181.163467,661.334741,951.483761,5.900738,21.540564,30.991108,44.154112,161.183977,231.900621,1.967290,7.181566,10.332352,0,0,0,9.199082,33.581122,48.314251,0to1,15.00,78.78
1284.00,1285.00,em1,23111.973914,84369.942393,118648.044818,166.862762,609.130214,856.609675,5.710262,20.845233,29.314304,43.767050,159.771012,224.683313,1.904240,6.951402,9.775641,0,0,0,9.214395,33.637020,47.303182,0to2,15.19,77.95
1284.00,1285.00,em1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1to3,5.00,62.99
1284.00,1285.00,em1,8498.990480,38544.174512,31687.101718,41.318982,187.387675,154.051096,1.884225,8.545236,7.025025,15.481679,70.211697,57.720919,0.624445,2.831950,2.328141,0,0,0,3.388420,15.366984,12.633172,2to4,17.00,63.38
1284.00,1285.00,em1,13396.579011,48734.523485,100331.053266,56.676607,206.180057,424.468340,2.862971,10.415010,21.441657,24.036345,87.440219,180.015494,0.946830,3.444410,7.091097,0,0,0,5.341015,19.429723,40.000486,3to5,11.00,82.38
1284.00,1285.00,em1,13445.036008,48910.801968,59317.217096,54.653179,198.819165,241.120552,2.885051,10.495335,12.728355,24.116192,87.730691,106.396547,0.942042,3.426992,4.156130,0,0,0,5.360334,19.500003,23.648884,4to5,17.80,78.54
1285.00,1286.00,em1,17367.447308,63399.627152,96679.419586,128.733213,469.938820,716.619551,4.381141,15.993295,24.388510,32.874629,120.008382,183.003296,1.402532,5.119923,7.807478,0,0,0,6.924138,25.276470,38.544619,0to1,14.37,79.97
1285.00,1286.00,em1,22658.796320,82715.623830,113647.982206,93.927440,342.880827,471.104640,4.951354,18.074850,24.834126,40.391589,147.448938,202.588985,1.590523,5.806182,7.977463,0,0,0,9.033721,32.977474,45.309740,0to2,16.00,80.25
1285.00,1286.00,em1,10191.806627,46221.345247,117031.913460,58.451887,265.087923,671.199566,2.361706,10.710686,27.119332,18.795083,85.238472,215.822828,0.759511,3.444495,8.721423,0,0,0,4.063320,18.427754,46.658862,1to3,5.39,61.93
1285.00,1286.00,em1,33756.449124,153090.472217,123168.782752,255.782093,1160.009492,933.284450,8.444837,38.298579,30.813083,64.231366,291.298711,234.364079,2.763305,12.531995,10.082604,0,0,0,13.458186,61.034856,49.105531,2to4,17.00,62.03
1285.00,1286.00,em1,13430.540440,48858.069507,104565.821973,56.369974,205.064579,438.878296,2.875506,10.460611,22.387752,24.132961,87.791694,187.891391,0.956591,3.479919,7.447706,0,0,0,5.354555,19.478979,41.688825,3to5,11.00,85.64
1285.00,1286.00,em1,30311.242765,110267.253389,130949.103290,179.954902,654.645966,777.432098,7.107550,25.856085,30.705681,56.057548,203.928023,242.176992,2.276169,8.280326,9.833393,0,0,0,12.084635,43.961891,52.207433,4to5,18.00,77.76
1286.00,1287.00,em1,1202.230055,43280281.975470,78.074735,13.615218,490147.841876,0.884194,0.504329,18155.852593,0.032752,2.127183,76578.583401,0.138143,0.093135,3352.856511,0.006048,0,0,0,0.479310,17255.172660,0.031127,-1to0,1.00,0.06
1286.00,1287.00,em1,25826.131674,94277.937907,145305.088243,191.519531,699.139410,1077.542805,6.446930,23.534429,36.272244,49.156555,179.445326,276.568618,2.196152,8.017022,12.356168,0,0,0,10.296487,37.587185,57.930937,0to1,14.00,78.77
1286.00,1287.00,em1,30037.296530,109650.737202,147631.896819,188.479786,688.042864,926.369267,7.195794,26.268146,35.366988,55.841678,203.849277,274.459217,2.322694,8.478963,11.415932,0,0,0,11.975417,43.716093,58.858608,0to2,16.00,78.64
1286.00,1287.00,em1,3711.704654,16833.127682,38646.084853,31.721388,143.861172,330.281523,0.966702,4.384137,10.065256,7.170753,32.520423,74.661528,0.309652,1.404316,3.224079,0,0,0,1.479800,6.711113,15.407609,1to3,6.00,62.47
1286.00,1287.00,em1,21015.160388,95306.849831,77046.166909,75.704432,343.330758,277.548979,4.416532,20.029622,16.191969,37.333159,169.311379,136.871513,1.415141,6.417873,5.188216,0,0,0,8.378429,37.997412,30.717152,2to4,17.00,62.33
1286.00,1287.00,em1,12970.793683,47185.587366,100108.152666,90.881927,330.613317,701.423682,3.177199,11.558121,24.521517,24.438936,88.904779,188.618892,1.031751,3.753339,7.963022,0,0,0,5.171259,18.812181,39.911607,3to5,11.00,84.90
1286.00,1287.00,em1,23330.737086,84873.336206,106003.952370,172.232055,626.551534,782.541866,5.783525,21.039501,26.277632,44.347779,161.329833,201.495555,1.923452,6.997199,8.739267,0,0,0,9.301612,33.837716,42.262174,4to5,17.08,77.62
1286.00,1287.00,em1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5to-5,0.41,8.078900e-003
1287.00,1288.00,em1,1681.260036,60525361.310096,56.455314,18.628697,670633.076174,0.625536,0.618228,22256.195055,0.020760,3.133063,112790.272097,0.105206,0.146174,5262.258678,0.004908,0,0,0,0.670292,24130.517222,0.022508,-1to0,1.00,0.03
1287.00,1288.00,em1,31161.280240,113753.824253,173530.166234,264.467840,965.436205,1472.761960,8.050305,29.387527,44.830338,60.810037,221.986202,338.637429,2.915850,10.644271,16.237714,0,0,0,12.423530,45.351925,69.183846,0to1,13.92,77.51
1287.00,1288.00,em1,18075.328767,65983.738669,88985.765957,121.341931,442.957049,597.372521,4.391661,16.031697,21.620370,33.935776,123.882082,167.067555,1.489690,5.438093,7.333820,0,0,0,7.206360,26.306718,35.477279,0to2,16.00,78.77
1287.00,1288.00,em1,7421.348566,33656.909596,92230.419163,20.253914,91.854485,251.709910,1.487553,6.746272,18.486888,12.979679,58.864756,161.307772,0.485970,2.203943,6.039492,0,0,0,2.958781,13.418506,36.770887,1to3,5.03,62.55
1287.00,1288.00,em1,28675.431289,130047.307435,104717.012986,105.974105,480.608184,386.996505,6.016278,27.284708,21.970260,51.106292,231.774565,186.630086,2.002661,9.082364,7.313324,0,0,0,11.432464,51.847911,41.749103,2to4,17.00,62.08
1287.00,1288.00,em1,12117.479436,44081.372242,90433.576566,30.667905,111.564732,228.876670,2.355723,8.569727,17.580920,21.122194,76.839026,157.636380,0.804724,2.927452,6.005709,0,0,0,4.831058,17.574585,36.054517,3to5,11.45,85.45
1287.00,1288.00,em1,25442.451212,92555.400530,115167.284819,127.522718,463.906411,577.241754,5.686054,20.684918,25.738378,46.331034,168.544585,209.721119,1.862713,6.776240,8.431719,0,0,0,10.143523,36.900446,45.915464,4to5,17.00,76.95
1288.00,1289.00,em1,268.262522,9657450.804922,55.642506,3.449157,124169.646335,0.715418,0.092801,3340.844750,0.019249,0.540354,19452.758652,0.112079,0.028749,1034.959263,0.005963,0,0,0,0.106952,3850.275071,0.022184,-1to0,0.10,0.02
1288.00,1289.00,em1,18120.993489,66150.437106,108014.619530,112.325846,410.043954,669.545715,4.245433,15.497895,25.305943,33.662083,122.882969,200.651088,1.412669,5.156929,8.420561,0,0,0,7.224567,26.373182,43.063800,0to1,13.00,77.49
1288.00,1289.00,em1,24430.942006,89184.817245,118208.002433,186.055256,679.192148,900.219897,6.244661,22.796048,30.214507,46.487716,169.702768,224.928702,2.067619,7.547814,10.004079,0,0,0,9.740246,35.556633,47.127737,0to2,16.78,81.17
1288.00,1289.00,em1,10000.509637,45353.785203,105625.569335,29.344067,133.079667,309.932578,2.018601,9.154653,21.320501,17.532814,79.513894,185.181905,0.656301,2.976422,6.931865,0,0,0,3.987053,18.081875,42.111333,1to3,5.83,61.62
1288.00,1289.00,em1,27148.494019,123122.421855,98528.249138,112.288617,509.245430,407.521716,5.823977,26.412596,21.136579,48.767882,221.169531,176.990075,1.903734,8.633716,6.909098,0,0,0,10.823697,49.087063,39.281735,2to4,17.00,61.70
1288.00,1289.00,em1,21905.414876,79688.251368,150923.673007,131.880175,479.758115,908.626500,5.278773,19.203297,36.369629,40.329248,146.711088,277.859985,1.672414,6.083963,11.522577,0,0,0,8.733358,31.770503,60.170990,3to5,12.00,82.68
1288.00,1289.00,em1,19662.811252,71530.032849,91196.629965,63.844021,232.253916,296.110229,4.002891,14.561852,18.565514,34.727437,126.332632,161.066755,1.329559,4.836713,6.166528,0,0,0,7.839269,28.517954,36.358732,4to5,16.71,77.49
1288.00,1289.00,em1,1165.927882,41973403.756559,27.217267,9.490055,341641.965033,0.221535,0.298867,10759.209727,0.006977,2.236260,80505.364106,0.052203,0.095043,3421.530629,0.002219,0,0,0,0.464838,16734.160890,0.010851,5to-5,0.32,7.554032e-003
1289.00,1290.00,em1,937.945211,33766027.597854,83.543934,9.243606,332769.827043,0.823339,0.421028,15156.999508,0.037501,1.522901,54824.438422,0.135647,0.055247,1988.898308,0.004921,0,0,0,0.373944,13461.988090,0.033308,-1to0,1.00,0.09
1289.00,1290.00,em1,19840.471581,72427.368192,117787.630561,53.797417,196.386731,319.381034,3.980415,14.530449,23.630669,34.719407,126.742718,206.119936,1.299721,4.744614,7.716100,0,0,0,7.910099,28.875708,46.960165,0to1,13.00,77.18
1289.00,1290.00,em1,39929.372608,145761.624656,185385.160229,319.004518,1164.521598,1481.082717,10.228627,37.339460,47.489741,76.821408,280.435490,356.668488,3.515000,12.831458,16.319534,0,0,0,15.919235,58.112949,73.910252,0to2,17.00,78.93
1289.00,1290.00,em1,3452.301950,15656.698186,36179.831398,26.110409,118.414554,273.634873,0.865249,3.924032,9.067738,6.554005,29.723381,68.685420,0.272666,1.236581,2.857517,0,0,0,1.376381,6.242089,14.424352,1to3,6.00,62.88
1289.00,1290.00,em1,15383.737453,69767.516794,59627.204454,49.882667,226.225246,193.344691,3.175204,14.400020,12.307059,27.176510,123.249480,105.335868,1.028863,4.666043,3.987860,0,0,0,6.133266,27.815264,23.772473,2to4,16.08,62.32
1289.00,1290.00,em1,11831.698316,43041.748117,81911.364807,50.957971,185.376611,352.784259,2.671405,9.718128,18.494257,21.197214,77.111934,146.749239,0.873341,3.177071,6.046181,0,0,0,4.717120,17.160097,32.656827,3to5,11.91,82.45
1289.00,1290.00,em1,19937.896891,72530.748593,94157.988242,97.267567,353.843209,459.352280,4.465164,16.243525,21.087023,36.138956,131.467503,170.668521,1.394117,5.071565,6.583806,0,0,0,7.948940,28.916918,37.539373,4to5,16.43,77.61
1289.00,1290.00,em1,771.389274,27770013.850759,67.795959,10.961462,394612.643447,0.963382,0.281366,10129.178345,0.024729,1.585866,57091.176962,0.139379,0.089566,3224.365079,0.007872,0,0,0,0.307541,11071.471021,0.027029,5to-5,0.30,0.03
1290.00,1291.00,em1,1696.272119,61065796.270566,62.253237,20.109309,723935.115305,0.738012,0.638378,22981.598767,0.023428,3.207132,115456.766458,0.117702,0.155580,5600.867736,0.005710,0,0,0,0.676277,24345.979861,0.024819,-1to0,1.00,0.04
1290.00,1291.00,em1,18124.770214,66164.223989,107967.070627,103.840782,379.069345,618.567018,4.202813,15.342309,25.035648,33.372606,121.826237,198.796587,1.326820,4.843539,7.903709,0,0,0,7.226073,26.378680,43.044845,0to1,13.00,77.44
1290.00,1291.00,em1,23812.444163,86926.999389,116221.449428,147.307263,537.743133,718.962886,5.683455,20.747373,27.739251,44.269806,161.606315,216.067739,1.867204,6.816202,9.113266,0,0,0,9.493662,34.656481,46.335735,0to2,16.16,78.88
1290.00,1291.00,em1,5696.506816,25834.498033,59730.963194,27.892062,126.494614,292.463399,1.277334,5.792897,13.393538,10.329261,46.844719,108.307898,0.399369,1.811197,4.187600,0,0,0,2.271112,10.299826,23.813836,1to3,6.00,62.91
1290.00,1291.00,em1,19429.390406,88115.149232,74604.177997,91.532819,415.114823,351.463970,4.299319,19.498043,16.508347,35.173147,159.515406,135.056410,1.392251,6.314062,5.345907,0,0,0,7.746206,35.130185,29.743564,2to4,16.38,62.90
1290.00,1291.00,em1,10501.412014,38202.388086,75948.862690,37.521626,136.497428,271.365873,2.196884,7.991897,15.888418,18.669816,67.917681,135.024821,0.713749,2.596501,5.162016,0,0,0,4.186756,15.230720,30.279674,3to5,11.00,79.55
1290.00,1291.00,em1,24166.647907,87914.240568,110450.298569,58.674116,213.446661,268.161874,4.717429,17.161220,21.560351,42.106558,153.176646,192.442159,1.602731,5.830467,7.325058,0,0,0,9.634881,35.050094,44.034884,4to5,17.00,77.70
1291.00,1292.00,em1,690.198392,24847142.115813,59.886564,9.391367,338089.205707,0.814862,0.242337,8724.143786,0.021027,1.413607,50889.834174,0.122655,0.078019,2808.686061,0.006769,0,0,0,0.275171,9906.168025,0.023876,-1to0,0.25,0.02
1291.00,1292.00,em1,22721.784201,82945.560222,134345.785723,118.435997,432.348974,700.269700,5.097530,18.608462,30.139870,41.572434,151.759598,245.802939,1.712770,6.252444,10.126998,0,0,0,9.058834,33.069147,53.561644,0to1,13.00,76.86
1291.00,1292.00,em1,38444.194912,140340.003936,181659.686973,255.293825,931.946592,1206.335482,9.320731,34.025201,44.043090,72.153900,263.396817,340.947570,3.130439,11.427625,14.792210,0,0,0,15.327120,55.951439,72.424973,0to2,16.63,78.56
1291.00,1292.00,em1,4597.219071,20849.066081,48923.886560,8.265594,37.485689,87.962961,0.872811,3.958328,9.288512,7.887667,35.771732,83.941033,0.292182,1.325089,3.109421,0,0,0,1.832842,8.312211,19.505222,1to3,6.00,63.85
1291.00,1292.00,em1,41043.078322,186136.409621,148290.038237,224.647383,1018.808995,811.658639,9.368833,42.489041,33.849914,75.320999,341.591834,272.137333,3.040803,13.790491,10.986526,0,0,0,16.363258,74.209785,59.121007,2to4,17.00,61.42
1291.00,1292.00,em1,13082.632192,47592.437238,98607.073386,48.281842,175.641301,363.912328,2.730859,9.934411,20.583169,23.277302,84.678947,175.446849,0.899399,3.271864,6.778996,0,0,0,5.215849,18.974392,39.313163,3to5,11.00,82.91
1291.00,1292.00,em1,21306.474302,77509.405301,97902.162025,85.532756,311.153922,393.018648,4.565612,16.608934,20.978752,38.083811,138.542563,174.993169,1.469055,5.344177,6.750232,0,0,0,8.494571,30.901836,39.032122,4to5,17.00,78.11
1292.00,1293.00,em1,706.272003,25425792.117740,132.161740,6.503728,234134.207641,1.217016,0.361320,13007.512697,0.067612,1.031304,37126.938832,0.192984,0.029208,1051.495667,0.005466,0,0,0,0.281580,10136.866363,0.052691,-1to0,1.00,0.19
1292.00,1293.00,em1,5142.585064,18772.935934,31262.850716,21.205670,77.411006,128.913705,1.087891,3.971332,6.613518,9.155564,33.422260,55.658589,0.360675,1.316639,2.192618,0,0,0,2.050271,7.484487,12.464029,0to1,13.00,79.03
1292.00,1293.00,em1,26025.589094,95006.054471,121937.049935,215.372518,786.214411,1009.079541,6.684839,24.402912,31.320310,50.694319,185.058912,237.516840,2.513605,9.175879,11.776930,0,0,0,10.376008,37.877474,48.614453,0to2,16.89,79.11
1292.00,1293.00,em1,11470.369447,52019.816086,120931.348007,23.857338,108.196544,251.526340,2.187937,9.922619,23.067280,19.739443,89.521284,208.111646,0.747913,3.391898,7.885203,0,0,0,4.573065,20.739522,48.213519,1to3,6.00,63.26
1292.00,1293.00,em1,16521.718137,74928.426925,63078.090110,72.740437,329.888604,277.714934,3.574547,16.211097,13.647224,29.901628,135.608290,114.161104,1.204439,5.462307,4.598413,0,0,0,6.586961,29.872840,25.148289,2to4,16.27,62.12
1292.00,1293.00,em1,22939.715485,83450.864741,168532.740113,182.466416,663.782436,1340.538209,5.921142,21.540130,43.501252,43.932049,159.817478,322.758518,1.965523,7.150244,14.440236,0,0,0,9.145716,33.270592,67.191444,3to5,11.00,80.81
1292.00,1293.00,em1,32070.129500,116665.790421,143648.389222,133.646665,486.184312,598.629581,6.889997,25.064662,30.861646,57.545183,209.339794,257.756143,2.268933,8.253999,10.162993,0,0,0,12.785879,46.512899,57.270456,4to5,17.26,77.29
1292.00,1293.00,em1,434.520248,15642728.920661,56.649460,6.265592,225561.315074,0.816860,0.146354,5268.747155,0.019081,0.923852,33258.654929,0.120445,0.053355,1920.779048,0.006956,0,0,0,0.173236,6236.512628,0.022585,5to-5,0.11,0.01
1293.00,1294.00,em1,1886.743142,67922753.119497,74.332075,25.644278,923194.010478,1.010308,0.726922,26169.185403,0.028639,3.727404,134186.542201,0.146849,0.199738,7190.553289,0.007869,0,0,0,0.752215,27079.740899,0.029635,-1to0,1.00,0.04
1293.00,1294.00,em1,27136.640389,99061.931920,161502.573214,114.162461,416.748492,679.433084,5.885437,21.484706,35.026929,48.702436,177.787573,289.850500,1.880567,6.864984,11.192116,0,0,0,10.818971,39.494504,64.388649,0to1,13.00,77.37
1293.00,1294.00,em1,19239.920713,70235.065522,95748.920433,141.659550,517.126237,704.979465,4.847039,17.694048,24.121655,36.396680,132.865580,181.130831,1.558205,5.688205,7.754524,0,0,0,7.670665,28.001656,38.173643,0to2,16.00,79.63
1293.00,1294.00,em1,11560.727204,52429.601833,120207.973905,60.850069,275.964031,632.716555,2.620391,11.883858,27.246716,21.188896,96.094767,220.321284,0.863283,3.915116,8.976382,0,0,0,4.609088,20.902893,47.925111,1to3,6.00,62.39
1293.00,1294.00,em1,30940.982039,140321.914007,113950.440479,160.645956,728.553088,591.632076,6.988357,31.693228,25.736944,56.560926,256.512137,208.304392,2.264755,10.270998,8.340713,0,0,0,12.335704,55.944237,45.430327,2to4,16.69,61.47
1293.00,1294.00,em1,16083.318813,58508.435455,124214.885088,61.077032,222.188072,471.710885,3.397235,12.358574,26.237564,28.677345,104.323406,221.481225,1.086106,3.951072,8.388225,0,0,0,6.412178,23.326437,49.522614,3to5,10.00,77.23
